name,longitude,latitude,location,ref,man_made,operator,source,url,height,ele,communications_transponder:frequency,communications_transponder:tone,communications_transponder:modulation,communications_transponder:access,communications_transponder:service,communications_transponder:polarisation,communications_transponder:power,comment
N5DFQ,-101.49083,36.78609,"Panhandle",N5DFQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.15,88.5,NFM,Public,AMATEUR,,,"offset=+"
N5AKN,-101.49083,36.78609,"Panhandle",N5AKN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.39,,NFM,Public,AMATEUR,,,"offset=+"
W5AW,-101.478554,32.250549,"Big",W5AW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Spring,,NFM,Public,AMATEUR,,,"offset=146.82MHz"
KE5PL,-101.478554,32.250549,"Big",KE5PL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Spring,88.5,NFM,Public,AMATEUR,,,"offset=147.04MHz"
KC0KAE,-101.425926,47.11121,"Grandin",KC0KAE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.255,,NFM,Public,AMATEUR,,,"offset=+"
KY5C,-101.405289,36.264751,"Gruver",KY5C,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.04,88.5,NFM,Public,AMATEUR,,,"offset=+"
WA5CSF,-101.396606,35.667919,"Borger",WA5CSF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.06,,NFM,Public,AMATEUR,,,"offset=+"
KA0ASH,-101.36334,37.57706,"Ulysses",KA0ASH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.06,,NFM,Public,AMATEUR,,,"offset=+"
KB0KQQ,-101.34815,37.17649,"Hugoton",KB0KQQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.24,,NFM,Public,AMATEUR,,,"offset=+"
K0BGV,-101.298851,47.11647,"Cavalier",K0BGV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.15,,NFM,Public,AMATEUR,,,"offset=+"
W0KZU,-101.295952,48.23175,"Mayville",W0KZU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.91,,NFM,Public,AMATEUR,,,"offset=-"
K0AJW,-101.295952,48.23175,"Minot",K0AJW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.97,,NFM,Public,AMATEUR,,,"offset=-"
K0AJW,-101.295952,48.23175,"Minot",K0AJW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.27,,NFM,Public,AMATEUR,,,"offset=+"
N0OMC,-101.25871,37.94515,"Lakin",N0OMC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.99,,NFM,Public,AMATEUR,,,"offset=-"
WB0VIV,-101.24438,42.93607,"Cody",WB0VIV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.745,,NFM,Public,AMATEUR,,,"offset=-"
W0KUX,-101.23477,45.00039,"Eagle",W0KUX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Butte,,NFM,Public,AMATEUR,,,"offset=146.79MHz"
N5TQR,-101.192108,36.198811,"Spearman",N5TQR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147,88.5,NFM,Public,AMATEUR,,,"offset=+"
N5MGU,-101.17218,35.43581,"WhiteDeer",N5MGU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.38,88.5,NFM,Public,AMATEUR,,,"offset=+"
W0WOB,-101.04521,39.39706,"Colby",W0WOB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.82,,NFM,Public,AMATEUR,,,"offset=-"
W0WOB,-101.04521,39.39706,"Colby",W0WOB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.82,156.7,NFM,Public,AMATEUR,,,"offset=-"
K0TAJ,-101.02478,40.5114,"Hays",K0TAJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Center,,NFM,Public,AMATEUR,,,"offset=146.67MHz"
N5FTL,-100.985001,31.836281,"Sterling",N5FTL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,88.5,NFM,Public,AMATEUR,,,"offset=146.64MHz"
W5TSV,-100.95974,35.535381,"Pampa",W5TSV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.9,,NFM,Public,AMATEUR,,,"offset=-"
W0QEK,-100.9223,37.04225,"Liberal",W0QEK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.81,103.5,NFM,Public,AMATEUR,,,"offset=-"
K5SNY,-100.916115,32.718102,"Snyder",K5SNY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.92,67,NFM,Public,AMATEUR,,,"offset=-"
K0EQH,-100.90693,38.483,"Scott",K0EQH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,,NFM,Public,AMATEUR,,,"offset=146.7MHz"
KD5HAM,-100.896744,29.362499,"Del",KD5HAM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Rio,127.3,NFM,Public,AMATEUR,,,"offset=146.82MHz"
KF0HR,-100.889503,46.826569,"Maddock",KF0HR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.24,141.2,NFM,Public,AMATEUR,,,"offset=+"
W0GCK,-100.87316,37.96918,"Garden",W0GCK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,,NFM,Public,AMATEUR,,,"offset=146.91MHz"
KC5CMC,-100.84376,37.47733,"Sublette",KC5CMC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,,NFM,Public,AMATEUR,,,"offset=+"
K5IS,-100.802513,36.399342,"Perryton",K5IS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.64,,NFM,Public,AMATEUR,,,"offset=-"
K5IS,-100.802513,36.399342,"Perryton",K5IS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.82,88.5,NFM,Public,AMATEUR,,,"offset=-"
W0ZRT,-100.783096,46.808529,"Bismarck",W0ZRT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.85,107.2,NFM,Public,AMATEUR,,,"offset=-"
W0ZRT,-100.783096,46.808529,"Bismarck",W0ZRT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.39,,NFM,Public,AMATEUR,,,"offset=+"
KB0YSG,-100.76334,41.13633,"North",KB0YSG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Platte,,NFM,Public,AMATEUR,,,"offset=146.7MHz"
W0BJ,-100.76334,41.13633,"North",W0BJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Platte,,NFM,Public,AMATEUR,,,"offset=146.94MHz"
N0HWU,-100.76334,41.13633,"North",N0HWU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Platte,103.5,NFM,Public,AMATEUR,,,"offset=147.15MHz"
AA0CT,-100.71326,43.88914,"Murdo",AA0CT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,146.2,NFM,Public,AMATEUR,,,"offset=+"
KB0DYA,-100.66555,47.837921,"Bowman",KB0DYA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.31,,NFM,Public,AMATEUR,,,"offset=-"
KA5KQH,-100.637299,35.690632,"Miami",KA5KQH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.11,88.5,NFM,Public,AMATEUR,,,"offset=-"
K0TAJ,-100.62524,40.19859,"McCook",K0TAJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.27,,NFM,Public,AMATEUR,,,"offset=+"
N0HWU,-100.62142,40.65761,"Maywood",N0HWU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.345,,NFM,Public,AMATEUR,,,"offset=+"
KC5EZZ,-100.600533,30.860609,"Eldorado",KC5EZZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.72,100,NFM,Public,AMATEUR,,,"offset=-"
WK0DX,-100.58833,37.25734,"Plains",WK0DX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.18,,NFM,Public,AMATEUR,,,"offset=+"
KA0WJW,-100.55061,42.87385,"Valentine",KA0WJW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.21,,NFM,Public,AMATEUR,,,"offset=+"
KJ5CQ,-100.538429,32.44482,"Roscoe",KJ5CQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.68,186.2,NFM,Public,AMATEUR,,,"offset=-"
KB0DZB,-100.53426,39.82475,"Oberlin",KB0DZB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.19,,NFM,Public,AMATEUR,,,"offset=-"
KC5EZZ,-100.483849,31.891932,"Robert",KC5EZZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Lee,88.5,NFM,Public,AMATEUR,,,"offset=147.34MHz"
W0HFG,-100.46757,38.48206,"Dighton",W0HFG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.64,,NFM,Public,AMATEUR,,,"offset=-"
W0YMB,-100.44036,45.53743,"Mobridge",W0YMB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.21,,NFM,Public,AMATEUR,,,"offset=+"
W5QX,-100.43557,31.464359,"San",W5QX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angelo,88.5,NFM,Public,AMATEUR,,,"offset=145.27MHz"
K5CMW,-100.43557,31.464359,"San",K5CMW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angelo,88.5,NFM,Public,AMATEUR,,,"offset=146.88MHz"
KC5EZZ,-100.43557,31.464359,"San",KC5EZZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angelo,103.5,NFM,Public,AMATEUR,,,"offset=146.94MHz"
N5DE,-100.43557,31.464359,"San",N5DE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angelo,,NFM,Public,AMATEUR,,,"offset=147.06MHz"
N5RBW,-100.43557,31.464359,"San",N5RBW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angelo,,NFM,Public,AMATEUR,,,"offset=147.1MHz"
N5SVK,-100.43557,31.464359,"San",N5SVK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angelo,88.5,NFM,Public,AMATEUR,,,"offset=147.3MHz"
KD5HAM,-100.417618,29.310619,"Brackettville",KD5HAM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.88,127.3,NFM,Public,AMATEUR,,,"offset=-"
KC5NOX,-100.405823,32.47031,"Sweetwater",KC5NOX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.25,162.2,NFM,Public,AMATEUR,,,"offset=-"
W0HVY,-100.35015,44.36893,"Pierre",W0HVY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.35,146.2,NFM,Public,AMATEUR,,,"offset=-"
W0CQN,-100.35015,44.36893,"Pierre",W0CQN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.73,146.2,NFM,Public,AMATEUR,,,"offset=-"
N5OX,-100.203407,34.426041,"Childress",N5OX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.96,,NFM,Public,AMATEUR,,,"offset=-"
KA0TDT,-100.1651,40.28206,"Cambridge",KA0TDT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.97,,NFM,Public,AMATEUR,,,"offset=-"
K0BAI,-100.01867,37.75267,"Dodge",K0BAI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,,NFM,Public,AMATEUR,,,"offset=146.61MHz"
KU0L,-100.01867,37.75267,"Dodge",KU0L,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,,NFM,Public,AMATEUR,,,"offset=147.03MHz"
K0HAM,-100.01867,37.75267,"Dodge",K0HAM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,123,NFM,Public,AMATEUR,,,"offset=147.17MHz"
W5SJS,-100.010979,29.537809,"Montel",W5SJS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.38,,NFM,Public,AMATEUR,,,"offset=+"
N0KOM,-100.00224,39.61103,"Lenora",N0KOM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.88,,NFM,Public,AMATEUR,,,"offset=-"
WC0M,-99.995567,48.36869,"Rocklake",WC0M,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,,NFM,Public,AMATEUR,,,"offset=+"
W5YP,-99.947296,31.738159,"Ballinger",W5YP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.32,,NFM,Public,AMATEUR,,,"offset=+"
W0JJO,-99.89765,40.30395,"Arapahoe",W0JJO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.745,,NFM,Public,AMATEUR,,,"offset=-"
WD0AVA,-99.8889,39.82866,"Norton",WD0AVA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.35,,NFM,Public,AMATEUR,,,"offset=-"
WD0BRZ,-99.8889,39.82866,"Norton",WD0BRZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147,,NFM,Public,AMATEUR,,,"offset=+"
K0ENU,-99.8889,39.82866,"Norton",K0ENU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,,NFM,Public,AMATEUR,,,"offset=+"
WM0L,-99.86229,42.5473,"Ainsworth",WM0L,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.36,,NFM,Public,AMATEUR,,,"offset=+"
KD5FDP,-99.827881,28.676861,"Crystal",KD5FDP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,,NFM,Public,AMATEUR,,,"offset=145.33MHz"
K5AWK,-99.785568,29.209749,"Uvalde",K5AWK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.76,162.2,NFM,Public,AMATEUR,,,"offset=-"
N5RUI,-99.785568,29.209749,"Uvalde",N5RUI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.9,,NFM,Public,AMATEUR,,,"offset=-"
KC5SZB,-99.771896,30.49025,"Junction",KC5SZB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.84,162.2,NFM,Public,AMATEUR,,,"offset=-"
KC5PPI,-99.733063,32.44849,"Abilene",KC5PPI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.35,110.9,NFM,Public,AMATEUR,,,"offset=-"
KI5ZS,-99.733063,32.44849,"Abilene",KI5ZS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.49,88.5,NFM,Public,AMATEUR,,,"offset=-"
KC5OLO,-99.733063,32.44849,"Abilene",KC5OLO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.76,146.2,NFM,Public,AMATEUR,,,"offset=-"
W5TNJ,-99.733063,32.44849,"Abilene",W5TNJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.8,88.5,NFM,Public,AMATEUR,,,"offset=-"
KC5OLO,-99.733063,32.44849,"Abilene",KC5OLO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.96,146.2,NFM,Public,AMATEUR,,,"offset=-"
WA5YSZ,-99.732826,33.157539,"Haskell",WA5YSZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.74,,NFM,Public,AMATEUR,,,"offset=-"
N0GB,-99.67247,35.61394,"Cheyenne",N0GB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.225,114.8,NFM,Public,AMATEUR,,,"offset=+"
N0AHL,-99.6472,45.4537,"Bowdle",N0AHL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.12,146.2,NFM,Public,AMATEUR,,,"offset=+"
KR0A,-99.63982,41.40198,"Broken",KR0A,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Bow,,NFM,Public,AMATEUR,,,"offset=146.865MHz"
KR0A,-99.63982,41.40198,"Broken",KR0A,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Bow,,NFM,Public,AMATEUR,,,"offset=147.06MHz"
KX0M,-99.63286,40.24828,"Oxford",KX0M,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.715,,NFM,Public,AMATEUR,,,"offset=-"
N0NPO,-99.606,43.87841,"Reliance",N0NPO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.94,146.2,NFM,Public,AMATEUR,,,"offset=-"
W0SOK,-99.53875,40.73876,"Overton",W0SOK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.135,,NFM,Public,AMATEUR,,,"offset=+"
N0BQY,-99.531952,47.962658,"Lisbon",N0BQY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147,,NFM,Public,AMATEUR,,,"offset=-"
K5QI,-99.507309,27.50639,"Laredo",K5QI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.17,88.5,NFM,Public,AMATEUR,,,"offset=-"
K5QI,-99.507309,27.50639,"Laredo",K5QI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.9,88.5,NFM,Public,AMATEUR,,,"offset=-"
W5EVH,-99.507309,27.50639,"Laredo",W5EVH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.94,100,NFM,Public,AMATEUR,,,"offset=-"
W5EVH,-99.507309,27.50639,"Laredo",W5EVH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.12,100,NFM,Public,AMATEUR,,,"offset=+"
W5KRG,-99.50274,34.87258,"Mangum",W5KRG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.345,,NFM,Public,AMATEUR,,,"offset=+"
N5RMO,-99.426201,31.82724,"Coleman",N5RMO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.98,94.8,NFM,Public,AMATEUR,,,"offset=-"
WB5FBU,-99.41721,35.41224,"ElkCity",WB5FBU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.76,,NFM,Public,AMATEUR,,,"offset=-"
N5LRR,-99.39898,36.43358,"Northwest",N5LRR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.73,,NFM,Public,AMATEUR,,,"offset=-"
KF5YZ,-99.393692,32.394279,"Baird",KF5YZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,,NFM,Public,AMATEUR,,,"offset=+"
K5AWK,-99.379921,30.174021,"Mountain",K5AWK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Home,162.2,NFM,Public,AMATEUR,,,"offset=145.11MHz"
W5CHE,-99.37816,34.96283,"Granite",W5CHE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.64,,NFM,Public,AMATEUR,,,"offset=-"
K5GUD,-99.3404,36.27595,"Sharon",K5GUD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.625,88.5,NFM,Public,AMATEUR,,,"offset=-"
N5WO,-99.3404,36.27595,"Sharon",N5WO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147,100,NFM,Public,AMATEUR,,,"offset=+"
K5GUD,-99.3404,36.27595,"Sharon",K5GUD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.315,88.5,NFM,Public,AMATEUR,,,"offset=+"
KC5EZZ,-99.334892,31.13479,"Brady",KC5EZZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.9,162.2,NFM,Public,AMATEUR,,,"offset=-"
W5RP,-99.334892,31.13479,"Brady",W5RP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.36,162.2,NFM,Public,AMATEUR,,,"offset=+"
WB5KRH,-99.33323,34.63783,"Altus",WB5KRH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.79,100,NFM,Public,AMATEUR,,,"offset=-"
WB5KRH,-99.33323,34.63783,"Altus",WB5KRH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.285,,NFM,Public,AMATEUR,,,"offset=+"
KC0IVE,-99.33224,38.87096,"Hays",KC0IVE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.79,,NFM,Public,AMATEUR,,,"offset=-"
KC0PID,-99.33224,38.87096,"Hays",KC0PID,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.18,,NFM,Public,AMATEUR,,,"offset=+"
AA0HJ,-99.32602,39.75643,"Phillipsburg",AA0HJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.12,,NFM,Public,AMATEUR,,,"offset=+"
N5RMO,-99.320808,31.742229,"Santa",N5RMO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Anna,94.8,NFM,Public,AMATEUR,,,"offset=147.14MHz"
KG5BU,-99.297363,32.7234,"Albany",KG5BU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.22,,NFM,Public,AMATEUR,,,"offset=+"
KJ5HW,-99.269943,26.907021,"Zapata",KJ5HW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.02,114.8,NFM,Public,AMATEUR,,,"offset=+"
NC5Z,-99.266457,34.15221,"Vernon",NC5Z,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.02,,NFM,Public,AMATEUR,,,"offset=+"
N5LEZ,-99.266457,34.15221,"Vernon",N5LEZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.16,192.8,NFM,Public,AMATEUR,,,"offset=+"
N5ENS,-99.259087,33.59428,"Seymour",N5ENS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.1,192.8,NFM,Public,AMATEUR,,,"offset=+"
N5LEZ,-99.259087,33.59428,"Seymour",N5LEZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.2,192.8,NFM,Public,AMATEUR,,,"offset=+"
K5GUD,-99.20474,36.43852,"Mooreland",K5GUD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.39,88.5,NFM,Public,AMATEUR,,,"offset=-"
WA5PPI,-99.14151,29.347841,"Hondo",WA5PPI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.27,,NFM,Public,AMATEUR,,,"offset=-"
W5RP,-99.140549,30.047409,"Kerrville",W5RP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.15,162.2,NFM,Public,AMATEUR,,,"offset=-"
N5HR,-99.140549,30.047409,"Kerrville",N5HR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.98,,NFM,Public,AMATEUR,,,"offset=-"
W0EJL,-99.13513,41.78101,"Burwell",W0EJL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.09,,NFM,Public,AMATEUR,,,"offset=+"
KB5ZVV,-99.132759,31.71678,"Bangs",KB5ZVV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147,94.8,NFM,Public,AMATEUR,,,"offset=+"
W5RP,-99.13031,30.444691,"Doss",W5RP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.16,162.2,NFM,Public,AMATEUR,,,"offset=+"
K0AJW,-99.126358,47.449581,"Butte",K0AJW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.36,,NFM,Public,AMATEUR,,,"offset=+"
WB0YIG,-99.08368,40.70053,"Kearney",WB0YIG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.295,,NFM,Public,AMATEUR,,,"offset=-"
W0KY,-99.08368,40.70053,"Kearney",W0KY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.625,,NFM,Public,AMATEUR,,,"offset=-"
KA0RCZ,-99.08368,40.70053,"Kearney",KA0RCZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.315,,NFM,Public,AMATEUR,,,"offset=+"
KA0DBK,-99.08368,40.70053,"Kearney",KA0DBK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.39,,NFM,Public,AMATEUR,,,"offset=+"
WD5FWP,-98.934593,29.72348,"Pipe",WD5FWP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Creek,,NFM,Public,AMATEUR,,,"offset=147.28MHz"
WB5LJZ,-98.904297,29.14082,"Devine",WB5LJZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.88,,NFM,Public,AMATEUR,,,"offset=-"
KD5DX,-98.878098,29.354931,"Castroville",KD5DX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.29,162.2,NFM,Public,AMATEUR,,,"offset=-"
K5YDE,-98.878098,29.354931,"Castroville",K5YDE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.8,,NFM,Public,AMATEUR,,,"offset=-"
W5FJD,-98.871918,30.27548,"Fredericksburg",W5FJD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.76,162.2,NFM,Public,AMATEUR,,,"offset=-"
N5PIA,-98.871918,30.27548,"Fredericksburg",N5PIA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.04,162.2,NFM,Public,AMATEUR,,,"offset=+"
WD4DES,-98.865196,48.112961,"Cleveland",WD4DES,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.18,118.8,NFM,Public,AMATEUR,,,"offset=+"
N7JYS,-98.85618,38.88594,"Russell",N7JYS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.05,,NFM,Public,AMATEUR,,,"offset=+"
AB0UO,-98.85618,38.88594,"Russell",AB0UO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.29,,NFM,Public,AMATEUR,,,"offset=+"
KA5BNO,-98.817207,32.400909,"Eastland",KA5BNO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.35,,NFM,Public,AMATEUR,,,"offset=-"
W0WWV,-98.78769,40.56783,"Heartwell",W0WWV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.82,123,NFM,Public,AMATEUR,,,"offset=-"
N0LL,-98.78576,39.77609,"Smith",N0LL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Center,,NFM,Public,AMATEUR,,,"offset=146.61MHz"
K0HAM,-98.77743,38.51532,"Hoisington",K0HAM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.14,88.5,NFM,Public,AMATEUR,,,"offset=+"
N0OM,-98.76516,38.36602,"Great",N0OM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Bend,,NFM,Public,AMATEUR,,,"offset=146.76MHz"
W5IPN,-98.751488,33.370621,"Olney",W5IPN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.24,110.9,NFM,Public,AMATEUR,,,"offset=+"
KA0RKB,-98.74649,42.20467,"Chambers",KA0RKB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,,NFM,Public,AMATEUR,,,"offset=+"
WB0OAO,-98.73962,37.64465,"Pratt",WB0OAO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.7,,NFM,Public,AMATEUR,,,"offset=-"
KB5TX,-98.732147,29.794498,"Boerne",KB5TX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.19,,NFM,Public,AMATEUR,,,"offset=-"
KB5TX,-98.732147,29.794498,"Boerne",KB5TX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.64,,NFM,Public,AMATEUR,,,"offset=-"
KB5TOO,-98.70701,35.52609,"Weatherford",KB5TOO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.865,,NFM,Public,AMATEUR,,,"offset=-"
NZ0M,-98.69473,39.4389,"Osborne",NZ0M,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.38,,NFM,Public,AMATEUR,,,"offset=+"
N5RMA,-98.677612,32.46981,"Ranger",N5RMA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.06,131.8,NFM,Public,AMATEUR,,,"offset=+"
KB0HH,-98.6677,36.79763,"Alva",KB0HH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.18,,NFM,Public,AMATEUR,,,"offset=+"
W5GPO,-98.624718,33.595497,"Archer",W5GPO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,192.8,NFM,Public,AMATEUR,,,"offset=146.84MHz"
KB5ZXD,-98.616959,27.88271,"Freer",KB5ZXD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.72,77,NFM,Public,AMATEUR,,,"offset=-"
KF5SJ,-98.588753,33.10693,"Graham",KF5SJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.34,,NFM,Public,AMATEUR,,,"offset=+"
W5DAD,-98.570801,34.09782,"Burkburnett",W5DAD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.7,192.8,NFM,Public,AMATEUR,,,"offset=-"
