name,longitude,latitude,location,ref,man_made,operator,source,url,height,ele,communications_transponder:frequency,communications_transponder:tone,communications_transponder:modulation,communications_transponder:access,communications_transponder:service,communications_transponder:polarisation,communications_transponder:power,comment
N4MDC,-68.29,44.29,"Northeast",N4MDC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Harbor,,NFM,Public,AMATEUR,,,"offset=224.4MHz"
N1CHF,-68.38,47.28,"Frenchville",N1CHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.18,,NFM,Public,AMATEUR,,,"offset=-"
WA1KAH,-68.66,44.69,"Dedham",WA1KAH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.76,,NFM,Public,AMATEUR,,,"offset=-"
K1EHO,-69.16,44.27,"Hope",K1EHO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224,,NFM,Public,AMATEUR,,,"offset=-"
WA1ZDA,-69.24,44.12,"Warren",WA1ZDA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.1,,NFM,Public,AMATEUR,,,"offset=-"
W1IMD,-69.29,45.84,"Woodstock",W1IMD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.94,103.5,NFM,Public,AMATEUR,,,"offset=-"
KC1CG,-69.37,44.27,"Washington",KC1CG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.28,91.5,NFM,Public,AMATEUR,,,"offset=-"
N1PS,-69.38,44.1,"Waldoboro",N1PS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.78,107.2,NFM,Public,AMATEUR,,,"offset=-"
N1EWS,-69.98,44.31,"Winthrop",N1EWS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.72,,NFM,Public,AMATEUR,,,"offset=-"
W1IF,-70.37,44.29,"Buckfield",W1IF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.62,103.5,NFM,Public,AMATEUR,,,"offset=-"
W1GLO,-70.66,42.62,"Gloucester",W1GLO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.9,,NFM,Public,AMATEUR,,,"offset=-"
NS1RA,-70.93,42.57,"Danvers",NS1RA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.38,,NFM,Public,AMATEUR,,,"offset=-"
K1KN,-70.95,42.98,"Exeter",K1KN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.22,67,NFM,Public,AMATEUR,,,"offset=+"
N1KUG,-71,42.25,"Quincy",N1KUG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.4,103.5,NFM,Public,AMATEUR,,,"offset=-"
WA1WYA,-71.07,42.51,"Wakefield",WA1WYA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.72,,NFM,Public,AMATEUR,,,"offset=-"
K1KKM,-71.08,42.78,"Haverhill",K1KKM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.92,141.3,NFM,Public,AMATEUR,,,"offset=-"
N1IRS,-71.08,42.78,"Haverhill",N1IRS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.12,103.5,NFM,Public,AMATEUR,,,"offset=-"
KA1JMF,-71.1,42.48,"Stoneham",KA1JMF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.42,,NFM,Public,AMATEUR,,,"offset=-"
K1CF,-71.11,42.42,"Medford",K1CF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.36,,NFM,Public,AMATEUR,,,"offset=-"
WA1WLU,-71.14,42.7,"North",WA1WLU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Andover,,NFM,Public,AMATEUR,,,"offset=224.52MHz"
WA1WLU,-71.14,42.66,"Andover",WA1WLU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.68,,NFM,Public,AMATEUR,,,"offset=-"
KA1RMF,-71.15,42.48,"Woburn",KA1RMF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.98,,NFM,Public,AMATEUR,,,"offset=-"
N1EXC,-71.16,42.71,"Lawrence",N1EXC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.3,,NFM,Public,AMATEUR,,,"offset=-"
K1KZP,-71.17,42.55,"Wilmington",K1KZP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.16,67,NFM,Public,AMATEUR,,,"offset=-"
KB1FX,-71.18,42.4,"Belmont",KB1FX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.78,100,NFM,Public,AMATEUR,,,"offset=-"
KX1M,-71.19,42.73,"Methuen",KX1M,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.96,103.5,NFM,Public,AMATEUR,,,"offset=-"
N1HDY,-71.23,42.61,"Tewksbury",N1HDY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.26,67,NFM,Public,AMATEUR,,,"offset=-"
WA1GEP,-71.24,42.38,"Waltham",WA1GEP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.94,,NFM,Public,AMATEUR,,,"offset=-"
W1ZSA,-71.25,42.14,"Walpole",W1ZSA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.32,118.8,NFM,Public,AMATEUR,,,"offset=-"
K1OX,-71.26,42.96,"Chester",K1OX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.2,,NFM,Public,AMATEUR,,,"offset=+"
N1IMO,-71.26,42.96,"Chester",N1IMO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.5,88.5,NFM,Public,AMATEUR,,,"offset=+"
N1TVZ,-71.29,41.94,"Attleboro",N1TVZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.62,88.5,NFM,Public,AMATEUR,,,"offset=-"
W1IMD,-71.3,44.27,"Mt",W1IMD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Washington,103.5,NFM,Public,AMATEUR,,,"offset=224.86MHz"
N1NOM,-71.3,42.37,"Weston",N1NOM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.7,103.5,NFM,Public,AMATEUR,,,"offset=-"
WA1TAQ,-71.31,41.49,"Newport",WA1TAQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.82,88.5,NFM,Public,AMATEUR,,,"offset=-"
N1AKE,-71.32,43.31,"Pittsfield",N1AKE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.54,103.5,NFM,Public,AMATEUR,,,"offset=+"
K1CA,-71.33,42.88,"Derry",K1CA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.46,85.4,NFM,Public,AMATEUR,,,"offset=+"
N1AU,-71.35,42.46,"Concord",N1AU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.04,,NFM,Public,AMATEUR,,,"offset=-"
W1KG,-71.4,42.14,"Medway",W1KG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.66,,NFM,Public,AMATEUR,,,"offset=-"
WA1TAQ,-71.41,41.82,"Providence",WA1TAQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.92,88.5,NFM,Public,AMATEUR,,,"offset=-"
KD1T,-71.42,42.28,"Framingham",KD1T,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.24,,NFM,Public,AMATEUR,,,"offset=-"
KD1BC,-71.42,42.2,"Holliston",KD1BC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.06,103.5,NFM,Public,AMATEUR,,,"offset=-"
KA1LMX,-71.42,41.7,"Warwick",KA1LMX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.92,,NFM,Public,AMATEUR,,,"offset=-"
N1FIK,-71.43,43.52,"Mt",N1FIK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Uncanoonuc,103.5,NFM,Public,AMATEUR,,,"offset=223.9MHz"
K1HR,-71.43,43.52,"Cannon",K1HR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,114.8,NFM,Public,AMATEUR,,,"offset=224.06MHz"
K1KYI,-71.44,41.91,"Lincoln",K1KYI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.76,,NFM,Public,AMATEUR,,,"offset=-"
KA1RCI,-71.44,41.91,"Lincoln",KA1RCI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.96,127.3,NFM,Public,AMATEUR,,,"offset=-"
KA1MYV,-71.44,41.91,"Lincoln",KA1MYV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.2,100,NFM,Public,AMATEUR,,,"offset=-"
W1OP,-71.5,41.83,"Johnston",W1OP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.98,,NFM,Public,AMATEUR,,,"offset=-"
N1BHI,-71.52,42.23,"Hopkinton",N1BHI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.94,103.5,NFM,Public,AMATEUR,,,"offset=-"
KA1SOO,-71.52,41.71,"West",KA1SOO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Warwick,,NFM,Public,AMATEUR,,,"offset=224.76MHz"
KA1NXS,-71.54,41.58,"Exeter",KA1NXS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.56,100,NFM,Public,AMATEUR,,,"offset=-"
W1MRA,-71.55,42.35,"Marlborough",W1MRA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.88,103.5,NFM,Public,AMATEUR,,,"offset=-"
N1MNX,-71.59,42.67,"Pepperell",N1MNX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.96,100,NFM,Public,AMATEUR,,,"offset=-"
WA1VVH,-71.59,42.67,"Pepperell",WA1VVH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.64,,NFM,Public,AMATEUR,,,"offset=-"
N1JBC,-71.59,41.83,"Scituate",N1JBC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.1,88.5,NFM,Public,AMATEUR,,,"offset=-"
K1ZQ,-71.63,42.86,"Amherst",K1ZQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.02,136.5,NFM,Public,AMATEUR,,,"offset=+"
W1DIO,-71.65,42.84,"Milford",W1DIO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.86,136.5,NFM,Public,AMATEUR,,,"offset=+"
KA1ABI,-71.68,41.7,"Coventry",KA1ABI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.9,,NFM,Public,AMATEUR,,,"offset=-"
N1EKO,-71.71,42.29,"Shrewsbury",N1EKO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.48,,NFM,Public,AMATEUR,,,"offset=-"
AA1JD,-71.76,42.53,"Leominster",AA1JD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.76,85.4,NFM,Public,AMATEUR,,,"offset=-"
WB1EWS,-71.8,42.58,"Fitchburg",WB1EWS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.34,,NFM,Public,AMATEUR,,,"offset=-"
WR1O,-71.93,42.31,"Paxton",WR1O,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.38,,NFM,Public,AMATEUR,,,"offset=-"
N1IMO,-71.95,42.87,"Peterborough",N1IMO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.82,88.5,NFM,Public,AMATEUR,,,"offset=+"
N1RFL,-71.99,42.24,"Spencer",N1RFL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.54,67,NFM,Public,AMATEUR,,,"offset=-"
W1AAA,-71.99,41.45,"Ledyard",W1AAA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.38,156.7,NFM,Public,AMATEUR,,,"offset=-"
WA1HOG,-72.01,42.75,"Rindge",WA1HOG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.6,85.4,NFM,Public,AMATEUR,,,"offset=+"
AA1JD,-72.04,42.69,"Winchendon",AA1JD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.44,,NFM,Public,AMATEUR,,,"offset=-"
W1NLC,-72.08,41.35,"Groton",W1NLC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.96,156.7,NFM,Public,AMATEUR,,,"offset=-"
W1NLC,-72.1,41.36,"NewLondon",W1NLC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.26,,NFM,Public,AMATEUR,,,"offset=-"
WA1IXU,-72.13,41.45,"Montville",WA1IXU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.82,110.9,NFM,Public,AMATEUR,,,"offset=-"
W2HLI,-72.19,40.96,"East",W2HLI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Hampton,,NFM,Public,AMATEUR,,,"offset=224.6MHz"
W1NAC,-72.21,42.9,"Marlborough",W1NAC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.72,85.4,NFM,Public,AMATEUR,,,"offset=+"
WA1VEI,-72.4,42.39,"Pelham",WA1VEI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.74,88.5,NFM,Public,AMATEUR,,,"offset=-"
W1TOM,-72.45,41.99,"Somers",W1TOM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.82,,NFM,Public,AMATEUR,,,"offset=-"
W1HDN,-72.48,41.82,"Vernon",W1HDN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.12,82.5,NFM,Public,AMATEUR,,,"offset=-"
KB1AEV,-72.48,41.82,"Vernon",KB1AEV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.36,77,NFM,Public,AMATEUR,,,"offset=-"
KA1DFH,-72.48,41.82,"Vernon",KA1DFH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.6,,NFM,Public,AMATEUR,,,"offset=-"
WA1OCK,-72.59,42.1,"Springfield",WA1OCK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.94,103.5,NFM,Public,AMATEUR,,,"offset=-"
WA1OCK,-72.59,42.1,"Springfield",WA1OCK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.2,103,NFM,Public,AMATEUR,,,"offset=-"
KA1DFH,-72.65,41.71,"Wethersfield",KA1DFH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.68,,NFM,Public,AMATEUR,,,"offset=-"
N1XLU,-72.69,41.76,"Hartford",N1XLU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.28,114.8,NFM,Public,AMATEUR,,,"offset=-"
N1OGB,-72.72,41.7,"Newington",N1OGB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.02,100,NFM,Public,AMATEUR,,,"offset=-"
W1AW,-72.72,41.7,"Newington",W1AW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.84,,NFM,Public,AMATEUR,,,"offset=-"
K1HSN,-72.81,41.54,"Meriden",K1HSN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.8,77,NFM,Public,AMATEUR,,,"offset=-"
KB1GA,-72.83,41.81,"Avon",KB1GA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.94,,NFM,Public,AMATEUR,,,"offset=-"
W2DQ,-72.92,40.84,"Yaphank",W2DQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.68,103.5,NFM,Public,AMATEUR,,,"offset=-"
WA1UFC,-72.93,41.31,"NewHaven",WA1UFC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.18,,NFM,Public,AMATEUR,,,"offset=-"
K1KBW,-72.95,41.67,"Bristol",K1KBW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.16,77,NFM,Public,AMATEUR,,,"offset=-"
WA1IXU,-72.95,41.67,"Bristol",WA1IXU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.22,110.9,NFM,Public,AMATEUR,,,"offset=-"
N1JKA,-73.06,41.22,"Milford",N1JKA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.88,,NFM,Public,AMATEUR,,,"offset=-"
KA1LSD,-73.08,41.35,"Ansonia",KA1LSD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.42,,NFM,Public,AMATEUR,,,"offset=-"
KC1EB,-73.11,42.7,"North",KC1EB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Adams,,NFM,Public,AMATEUR,,,"offset=224.96MHz"
W1HDN,-73.12,41.8,"Torrington",W1HDN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.78,82.5,NFM,Public,AMATEUR,,,"offset=-"
KB1ALU,-73.12,41.61,"Watertown",KB1ALU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.04,151.4,NFM,Public,AMATEUR,,,"offset=-"
K1FFK,-73.15,42.7,"Mt",K1FFK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Greylock,,NFM,Public,AMATEUR,,,"offset=224.1MHz"
N1FZH,-73.17,42.47,"Dalton",N1FZH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.4,,NFM,Public,AMATEUR,,,"offset=-"
WB2MIC,-73.2,43.42,"Wells",WB2MIC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.96,,NFM,Public,AMATEUR,,,"offset=-"
KB2UR,-73.25,40.72,"Bayshore",KB2UR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.12,131.8,NFM,Public,AMATEUR,,,"offset=-"
N3AQJ,-73.26,41.14,"Fairfield",N3AQJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.1,,NFM,Public,AMATEUR,,,"offset=-"
W2GSB,-73.31,40.71,"WestIslip",W2GSB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.86,131.8,NFM,Public,AMATEUR,,,"offset=-"
NA1RA,-73.35,41.74,"Warren",NA1RA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.32,77,NFM,Public,AMATEUR,,,"offset=-"
KA1OA,-73.36,42.2,"Great",KA1OA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Barrington,100,NFM,Public,AMATEUR,,,"offset=223.88MHz"
W2RGM,-73.37,40.82,"DixHills",W2RGM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.56,136.5,NFM,Public,AMATEUR,,,"offset=-"
WA2LRE,-73.45,44.7,"Plattsburgh",WA2LRE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.96,123,NFM,Public,AMATEUR,,,"offset=-"
W1QI,-73.45,41.39,"Danbury",W1QI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.96,100,NFM,Public,AMATEUR,,,"offset=-"
WA2YUD,-73.67,40.64,"East",WA2YUD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Rockaway,131.8,NFM,Public,AMATEUR,,,"offset=224.54MHz"
W2SZ,-73.69,42.73,"Troy",W2SZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.42,,NFM,Public,AMATEUR,,,"offset=-"
KB2HPW,-73.69,42.73,"Troy",KB2HPW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.64,,NFM,Public,AMATEUR,,,"offset=-"
WB2NHO,-73.71,40.75,"Glen",WB2NHO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Oaks,136.5,NFM,Public,AMATEUR,,,"offset=224.82MHz"
K2HR,-73.73,41.37,"Mahopac",K2HR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224,74.4,NFM,Public,AMATEUR,,,"offset=-"
K2AD,-73.76,42.65,"Albany",K2AD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.14,100,NFM,Public,AMATEUR,,,"offset=-"
WB2ZII,-73.78,41.07,"Valhalla",WB2ZII,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.4,114.8,NFM,Public,AMATEUR,,,"offset=-"
K2RVW,-73.79,42.25,"Hudson",K2RVW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.28,,NFM,Public,AMATEUR,,,"offset=-"
WA2MLG,-73.92,41.09,"Nyack",WA2MLG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.38,114.8,NFM,Public,AMATEUR,,,"offset=-"
K2AE,-73.94,42.81,"Schenectady",K2AE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.06,,NFM,Public,AMATEUR,,,"offset=-"
W2GIO,-73.95,41.5,"Mount",W2GIO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Beacon,100,NFM,Public,AMATEUR,,,"offset=223.92MHz"
WA2ZLB,-73.95,40.65,"Brooklyn",WA2ZLB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.94,107.2,NFM,Public,AMATEUR,,,"offset=-"
W2CXN,-73.95,40.65,"Brooklyn",W2CXN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.1,136.5,NFM,Public,AMATEUR,,,"offset=-"
W2SN,-73.95,40.65,"Brooklyn",W2SN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.6,100,NFM,Public,AMATEUR,,,"offset=-"
KD2TM,-74.01,40.71,"Manhattan",KD2TM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.9,,NFM,Public,AMATEUR,,,"offset=-"
WA2HDE,-74.01,40.71,"Manhattan",WA2HDE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.06,,NFM,Public,AMATEUR,,,"offset=-"
WA2CAM,-74.01,40.71,"Wethersfield",WA2CAM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.16,141.3,NFM,Public,AMATEUR,,,"offset=-"
NY4Z,-74.01,40.71,"Manhattan",NY4Z,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.44,74.4,NFM,Public,AMATEUR,,,"offset=-"
N2XBA,-74.01,40.71,"Manhattan",N2XBA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.46,,NFM,Public,AMATEUR,,,"offset=-"
WA2HDE,-74.01,40.71,"Manhattan",WA2HDE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.66,,NFM,Public,AMATEUR,,,"offset=-"
KD2VN,-74.02,40.78,"Union",KD2VN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,131.8,NFM,Public,AMATEUR,,,"offset=224.2MHz"
W2MMD,-74.03,41,"WashingtonTwp",W2MMD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.66,,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
N2ACF,-74.04,41.17,"Pomona",N2ACF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.82,114.8,NFM,Public,AMATEUR,,,"offset=-"
WB2IZC,-74.09,40.9,"Saddle",WB2IZC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Brook,88.5,NFM,Public,AMATEUR,,,"offset=224.42MHz"
WA2UXC,-74.09,40.9,"Saddle",WA2UXC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Brook,,NFM,Public,AMATEUR,,,"offset=224.52MHz"
N2SMI,-74.13,40.96,"Glen",N2SMI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Rock,,NFM,Public,AMATEUR,,,"offset=224.34MHz"
W2AEE,-74.14,41.31,"Harriman",W2AEE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.8,107.2,NFM,Public,AMATEUR,,,"offset=-"
KB2N,-74.16,40.86,"Clifton",KB2N,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.36,,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
N4TCT,-74.16,40,"Dover",N4TCT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Twp,82.5,NFM,Public,AMATEUR,,,"offset=224.72MHz"
KE2TT,-74.17,40.74,"Newark",KE2TT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.22,74.4,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
W2KB,-74.17,40.74,"Newark",W2KB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.28,123,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
KB2SEY,-74.19,40.42,"Hazlet",KB2SEY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.96,,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
N2AYM,-74.22,40.1,"Lakewood",N2AYM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.82,162.2,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
N2CKH,-74.22,40.1,"Lakewood",N2CKH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.12,156.7,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
N2NF,-74.22,39.75,"Barnegat",N2NF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.28,,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
K2DEE,-74.24,40.83,"Verona",K2DEE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.48,,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
W2PQG,-74.29,41.04,"Wanaque",W2PQG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.84,141.3,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
K2JJI,-74.35,43.05,"Gloversville",K2JJI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.7,,NFM,Public,AMATEUR,,,"offset=-"
N2RDM,-74.35,40.1,"Jackson",N2RDM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.3,,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
N2ETY,-74.39,41.67,"Cragsmoor",N2ETY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.6,,NFM,Public,AMATEUR,,,"offset=-"
WA2PTD,-74.41,40.9,"Boonton",WA2PTD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.86,,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
WR2MSN,-74.42,41.45,"Middletown",WR2MSN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.54,156.7,NFM,Public,AMATEUR,,,"offset=-"
N2JKG,-74.44,43.85,"Blue",N2JKG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,123,NFM,Public,AMATEUR,,,"offset=none"
K2ETS,-74.48,40.6,"Green",K2ETS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Brook,,NFM,Public,AMATEUR,,,"offset=223.96MHz"
WX3K,-74.56,40.6,"Martinsville",WX3K,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.88,103.5,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
W3PS,-74.57,39.28,"Ocean",W3PS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,156.7,NFM,Public,AMATEUR,,,"offset=223.98MHz"
K2NI,-74.58,40.13,"Ellisdale",K2NI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.16,,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
KA2JZO,-74.58,39.97,"Browns",KA2JZO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mills,131.8,NFM,Public,AMATEUR,,,"offset=224.86MHz"
K2PM,-74.7,40.28,"Mt",K2PM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Kipp,203.5,NFM,Public,AMATEUR,,,"offset=224.12MHz"
W2UG,-74.7,40.28,"Ocean",W2UG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Twp,156.7,NFM,Public,AMATEUR,,,"offset=224.38MHz"
W2LV,-74.75,41.06,"Newton",W2LV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.5,151.4,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
KC2AWM,-74.82,42.55,"Schenevus",KC2AWM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,223.96,100,NFM,Public,AMATEUR,,,"offset=-"
W2MX,-74.85,39.72,"WaterfordWks",W2MX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,224.62,,NFM,Public,AMATEUR,,,"offset=-1.6MHz"
NC2C,-74.88,42.83,"Sprngfld",NC2C,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Ctr,,NFM,Public,AMATEUR,,,"offset=224.98MHz"
