name,longitude,latitude,location,ref,man_made,operator,source,url,height,ele,communications_transponder:frequency,communications_transponder:tone,communications_transponder:modulation,communications_transponder:access,communications_transponder:service,communications_transponder:polarisation,communications_transponder:power,comment
WH6F,-157.858444,21.3067,"Honolulu",WH6F,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.03,,NFM,Public,AMATEUR,,,"offset=-1MHz"
AH6GG,-155.15332,19.49255,"Glenwood",AH6GG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.2,141.3,NFM,Public,AMATEUR,,,"offset=-1MHz"
N7HQZ,-124.26252,40.576572,"Ferndale",N7HQZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.84,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WD6FGX,-123.353783,39.409328,"Willits",WD6FGX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.7,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
K7WWA,-123.353783,39.409328,"Willits",K7WWA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.74,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
K7CH,-123.216,46.48861,"Baw",K7CH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Faw,100,NFM,Public,AMATEUR,,,"offset=none"
WR7JM,-123.1393,46.9726,"Capitol",WR7JM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Peak,100,NFM,Public,AMATEUR,,,"offset=53.47MHz"
KR7IS,-123.110321,45.518368,"Forest",KR7IS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Grove,107.2,NFM,Public,AMATEUR,,,"offset=53.35MHz"
KM6XU,-122.995209,38.502731,"Guerneville",KM6XU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.8,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WR7V,-122.97,48.007,"Blyn",WR7V,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,100,NFM,Public,AMATEUR,,,"offset=53.37MHz"
KR7IS,-122.78,45.302,"Wilsonville",KR7IS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.83,107.2,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
KE6ORI,-122.697754,38.062241,"Nicasio",KE6ORI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.88,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
N7ROD,-122.675346,45.52383,"Portland",N7ROD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.89,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
N7NVP,-122.630219,47.566528,"Bremerton",N7NVP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.21,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
N0EDS,-122.624939,38.958271,"Clear",N0EDS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Lake,114.8,NFM,Public,AMATEUR,,,"offset=51.96MHz"
AC6VJ,-122.613823,38.75201,"Middletown",AC6VJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.84,88.5,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
AB7F,-122.569,45.667,"Orchards",AB7F,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.75,123,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
WR7HE,-122.542,47.429,"Olalla",WR7HE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.23,103.5,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
W7NPC,-122.521,47.647,"Bainbridge",W7NPC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Island,100,NFM,Public,AMATEUR,,,"offset=53.43MHz"
K7HW,-122.442886,47.25293,"Tacoma",K7HW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.19,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
WR6VHF,-122.417068,37.7742,"San",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Jose,100,NFM,Public,AMATEUR,,,"offset=51.82MHz"
KD7DYR,-122.4,45.59,"Camas",KD7DYR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.05,,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
KD6NOL,-122.390419,40.586693,"Redding",KD6NOL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.76,179.9,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WR6TV,-122.390419,40.586693,"Redding",WR6TV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.66,107.2,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
KD6KML,-122.358696,38.40192,"Yountville",KD6KML,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.62,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
W7ACS,-122.329437,47.60577,"Seattle",W7ACS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.25,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
KG7PD,-122.315079,47.82114,"Lynnwood",KG7PD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.27,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
KB7SVU,-122.294777,47.053101,"Puyallup",KB7SVU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.67,103.5,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
WR6VHF,-122.284821,38.297501,"Napa",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.82,151.4,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
N6TKW,-122.284821,38.297501,"Napa",N6TKW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.72,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WR6VHF,-122.271912,37.872509,"Berkeley",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.82,107.2,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
W7PFR,-122.27,46.87,"Eatonville",W7PFR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.41,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
WB6MZS,-122.236221,37.486111,"Redwood",WB6MZS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,107.2,NFM,Public,AMATEUR,,,"offset=53.64MHz"
AA7UJ,-122.208443,47.682049,"Kirkland",AA7UJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.17,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
WW7MST,-122.203232,47.761898,"Bothell",WW7MST,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.55,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
N7RTT,-122.201477,47.97794,"Everett",N7RTT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.95,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
K5IN,-122.201477,47.97794,"Everett",K5IN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.13,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
KB7IP,-122.180969,37.45348,"Menlo",KB7IP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Park,114.8,NFM,Public,AMATEUR,,,"offset=51.78MHz"
W7UMH,-122.159063,48.594693,"Lyman",W7UMH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Hill,100,NFM,Public,AMATEUR,,,"offset=53.09MHz"
WR6VHF,-122.155762,37.724979,"San",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Luis,118.8,NFM,Public,AMATEUR,,,"offset=none"
KC7IYE,-122.120529,47.673828,"Redmond",KC7IYE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.07,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
K7MMI,-122.098,47.54,"Cougar",K7MMI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,100,NFM,Public,AMATEUR,,,"offset=53.31MHz"
W7QA,-122.097206,47.911419,"Snohomish",W7QA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.65,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
WR6AOK,-122.085114,37.08923,"Ben",WR6AOK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Lomond,114.8,NFM,Public,AMATEUR,,,"offset=52.8MHz"
K6EAG,-122.080841,37.668751,"Hayward",K6EAG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.76,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WR6VHF,-122.029961,37.97839,"Concord",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.82,127.3,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WR6VHF,-121.986397,38.356659,"Vacaville",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.82,141.3,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WV6F,-121.986397,38.356659,"Vacaville",WV6F,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.74,127.3,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
N6NMZ,-121.986397,38.356659,"Vacaville",N6NMZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.86,136.5,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
K7CR,-121.95,47.49,"Tiger",K7CR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,100,NFM,Public,AMATEUR,,,"offset=none"
WR7JM,-121.95,47.49,"Tiger",WR7JM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,100,NFM,Public,AMATEUR,,,"offset=none"
WR6VHF,-121.892181,37.340382,"San",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Jose,131.8,NFM,Public,AMATEUR,,,"offset=51.82MHz"
N6OHI,-121.892181,37.340382,"San",N6OHI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Jose,114.8,NFM,Public,AMATEUR,,,"offset=51.92MHz"
W6PIY,-121.892181,37.340382,"San",W6PIY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Jose,151.4,NFM,Public,AMATEUR,,,"offset=52.58MHz"
WA6FUL,-121.892181,37.340382,"San",WA6FUL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Jose,100,NFM,Public,AMATEUR,,,"offset=52.64MHz"
KD6AOG,-121.892181,37.340382,"San",KD6AOG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Jose,127.3,NFM,Public,AMATEUR,,,"offset=52.66MHz"
KG6HAT,-121.892181,37.340382,"San",KG6HAT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Jose,100,NFM,Public,AMATEUR,,,"offset=52.94MHz"
W7SKY,-121.815361,47.86311,"Sultan",W7SKY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.35,100,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
W7SIX,-121.795835,47.203941,"Grass",W7SIX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,100,NFM,Public,AMATEUR,,,"offset=53.87MHz"
KC6USM,-121.577698,39.811901,"Magalia",KC6USM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.94,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
N7OEP,-121.359543,47.709499,"Baldi",N7OEP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,100,NFM,Public,AMATEUR,,,"offset=53.33MHz"
KF6CCP,-121.229218,40.306271,"Chester",KF6CCP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.78,123,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WB6OHV,-121.075951,38.896889,"Auburn",WB6OHV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.6,156.7,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WT6G,-121.072289,38.691139,"El",WT6G,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Dorado,110.9,NFM,Public,AMATEUR,,,"offset=none"
KF6GLZ,-121.060402,39.219501,"Grass",KF6GLZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Valley,131.8,NFM,Public,AMATEUR,,,"offset=52.76MHz"
WD6EJF,-120.994751,37.639099,"Modesto",WD6EJF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.8,136.5,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
K6GTO,-120.994751,37.639099,"Modesto",K6GTO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.94,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WR6VHF,-120.902969,36.019192,"San",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Ardo,136.5,NFM,Public,AMATEUR,,,"offset=51.82MHz"
AB6VU,-120.849319,37.058868,"Los",AB6VU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Gatos,114.8,NFM,Public,AMATEUR,,,"offset=51.88MHz"
N6ZQK,-120.816299,39.020199,"Foresthill",N6ZQK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.98,131.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WB6DAX,-120.586113,38.76157,"Pollock",WB6DAX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Pines,141.3,NFM,Public,AMATEUR,,,"offset=52.98MHz"
KD6GIY,-120.457939,38.1371,"Murphys",KD6GIY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.9,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WB6BGK,-120.456581,34.638939,"Lompoc",WB6BGK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.86,,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WR6VHF,-119.77253,36.747749,"Fresno",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.82,162.2,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
W6JW,-119.764999,37.2197,"Contractors",W6JW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Point,82.5,NFM,Public,AMATEUR,,,"offset=52.86MHz"
WA6MDJ,-119.764999,37.2197,"Flint",WA6MDJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Peak,114.8,NFM,Public,AMATEUR,,,"offset=53.68MHz"
W6NVY,-119.764999,37.2197,"Hauser",W6NVY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.96,82.5,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
N6ENL,-119.764999,37.2197,"Mt",N6ENL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Lukens,127.3,NFM,Public,AMATEUR,,,"offset=52.74MHz"
N6TCO,-119.764999,37.2197,"Oat",N6TCO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,82.5,NFM,Public,AMATEUR,,,"offset=51.8MHz"
W6NVY,-119.764999,37.2197,"Oat",W6NVY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,82.5,NFM,Public,AMATEUR,,,"offset=51.82MHz"
W6KRW,-119.764999,37.2197,"Santiago",W6KRW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Peak,103.5,NFM,Public,AMATEUR,,,"offset=52.62MHz"
K0JPK,-119.764999,37.2197,"Topanga",K0JPK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Peak,,NFM,Public,AMATEUR,,,"offset=52.58MHz"
KC6QIT,-119.644188,36.326839,"Hanford",KC6QIT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.66,77,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
KG6HAT,-119.31691,37.104057,"Shingle",KG6HAT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Springs,100,NFM,Public,AMATEUR,,,"offset=52.9MHz"
WR6VHF,-119.018738,35.371681,"Bakersfield",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.82,173.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
KC6OVD,-119.018738,35.371681,"Bakersfield",KC6OVD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.6,82.5,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
W6LIE,-119.018738,35.371681,"Bakersfield",W6LIE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.78,82.5,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WR6VHF,-119.016411,36.06525,"Porterville",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.82,167.9,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
W6BJ,-119.016411,36.06525,"Porterville",W6BJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.88,114.8,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WA6BFH,-118.780121,34.269669,"Sky",WA6BFH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Forest,,NFM,Public,AMATEUR,,,"offset=51.76MHz"
K7UI,-118.780121,34.269669,"So",K7UI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Lake,123,NFM,Public,AMATEUR,,,"offset=none"
N6KNW,-118.542107,34.391331,"Santa",N6KNW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Clarita,82.5,NFM,Public,AMATEUR,,,"offset=51.86MHz"
N6KNW,-118.542107,34.391331,"Santa",N6KNW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Clarita,82.5,NFM,Public,AMATEUR,,,"offset=51.86MHz"
W6REB,-118.542107,34.391331,"Santa",W6REB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Cruz,114.8,NFM,Public,AMATEUR,,,"offset=51.72MHz"
N6RKS,-118.542107,34.391331,"Santa",N6RKS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Cruz,114.8,NFM,Public,AMATEUR,,,"offset=52.8MHz"
K6LH,-118.400383,33.959728,"Westchester",K6LH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.88,,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
K6LH,-118.400383,33.959728,"Westchester",K6LH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.88,,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
K6PYP,-118.39662,34.00378,"W",K6PYP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Los,,NFM,Public,AMATEUR,,,"offset=none"
WA6MDJ,-118.370316,33.98547,"Baldwin",WA6MDJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Hills,,NFM,Public,AMATEUR,,,"offset=51.92MHz"
WA6MDJ,-118.370316,33.98547,"Baldwin",WA6MDJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Hills,,NFM,Public,AMATEUR,,,"offset=51.92MHz"
K6PYP,-118.243469,34.05217,"Los",K6PYP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angeles,,NFM,Public,AMATEUR,,,"offset=51.78MHz"
KC6MQL,-118.243469,34.05217,"Los",KC6MQL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angeles,,NFM,Public,AMATEUR,,,"offset=51.9MHz"
KC6MQL,-118.243469,34.05217,"Los",KC6MQL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angeles,,NFM,Public,AMATEUR,,,"offset=51.9MHz"
WA6TFD,-118.243469,34.05217,"Los",WA6TFD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angeles,100,NFM,Public,AMATEUR,,,"offset=53.64MHz"
WR6VHF,-118.243469,34.05217,"Los",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Banos,156.7,NFM,Public,AMATEUR,,,"offset=51.82MHz"
K6GTZ,-118.133797,33.853649,"Lakewood",K6GTZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.5,100,NFM,Public,AMATEUR,,,"offset=51.82MHz"
WB6TTS,-118.115829,34.579468,"Palmdale",WB6TTS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.66,,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WB6TTS,-118.115829,34.579468,"Palmdale",WB6TTS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.66,,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WD6EZQ,-118.093582,33.98418,"Pico",WD6EZQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Rivera,,NFM,Public,AMATEUR,,,"offset=52.66MHz"
WD6EZQ,-118.093582,33.98418,"Pico",WD6EZQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Rivera,,NFM,Public,AMATEUR,,,"offset=52.66MHz"
W6ZOI,-118.065201,34.226177,"Mt",W6ZOI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Wilson,,NFM,Public,AMATEUR,,,"offset=52.5MHz"
W6ZOI,-118.065201,34.226177,"Mt",W6ZOI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Wilson,,NFM,Public,AMATEUR,,,"offset=52.5MHz"
WA6DVG,-118.065201,34.226177,"Mt",WA6DVG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Wilson,94.8,NFM,Public,AMATEUR,,,"offset=52.84MHz"
W6VIO,-118.034264,34.140907,"Arcadia",W6VIO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.86,103.5,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
N6ME,-117.924301,33.870438,"Fullerton",N6ME,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.74,,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
N6ME,-117.924301,33.870438,"Fullerton",N6ME,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.74,,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
KB6CJZ,-117.852066,33.789639,"Orange",KB6CJZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.64,103.5,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WA6AJP,-117.728653,33.89534,"Chino",WA6AJP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Hills,,NFM,Public,AMATEUR,,,"offset=51.78MHz"
WA6AJP,-117.728653,33.89534,"Chino",WA6AJP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Hills,,NFM,Public,AMATEUR,,,"offset=51.78MHz"
KB6MIP,-117.390747,34.455868,"Sunset",KB6MIP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Ridge,82.5,NFM,Public,AMATEUR,,,"offset=52.9MHz"
WR6VHF,-117.16478,33.144211,"San",WR6VHF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mateo,123,NFM,Public,AMATEUR,,,"offset=51.82MHz"
K7LVB,-117.11,47.5216,"Mica",K7LVB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Peak,,NFM,Public,AMATEUR,,,"offset=53.29MHz"
AA6PX,-117.076828,34.240917,"Green",AA6PX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Vally,,NFM,Public,AMATEUR,,,"offset=none"
K7EI,-116.859,46.08,"Craig",K7EI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,100,NFM,Public,AMATEUR,,,"offset=53.35MHz"
KC6OVD,-116.68573,34.826809,"NewIdria",KC6OVD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.58,82.5,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
N6SXH,-116.612106,32.605042,"Potrero",N6SXH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.66,,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
WA9WSJ,-116.200638,43.612988,"Boise",WA9WSJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.62,,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
KC7WBE,-112.47022,34.539,"Prescott",KC7WBE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.04,100,NFM,Public,AMATEUR,,,"offset=-1MHz"
N7NGM,-112.4045,34.41498,"Mt",N7NGM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Union,100,NFM,Public,AMATEUR,,,"offset=52.56MHz"
WB7QGJ,-111.99218,33.43496,"Sky",WB7QGJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Harbor,136.5,NFM,Public,AMATEUR,,,"offset=53.01MHz"
W7MOT,-111.93828,33.42547,"Tempe",W7MOT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.21,,NFM,Public,AMATEUR,,,"offset=-1MHz"
K7DAV,-111.89,40.77,"Salt",K7DAV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Lake,127.3,NFM,Public,AMATEUR,,,"offset=53.15MHz"
KA7EGC,-111.886803,40.667889,"Murray",KA7EGC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.11,131.8,NFM,Public,AMATEUR,,,"offset=-1MHz"
KB7KB,-111.037277,45.68034,"Bozeman",KB7KB,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.29,,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
KG7KV,-110.96981,32.22157,"Tucson",KG7KV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.24,162.2,NFM,Public,AMATEUR,,,"offset=-1MHz"
K7LHR,-110.71198,32.04781,"Vail",K7LHR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.08,136.5,NFM,Public,AMATEUR,,,"offset=-1MHz"
N9CZV,-109.3425,34.0643,"Greens",N9CZV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Peak,110.9,NFM,Public,AMATEUR,,,"offset=53.41MHz"
KB5ITS,-108.20606,36.72815,"Farmington",KB5ITS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.01,131.8,NFM,Public,AMATEUR,,,"offset=-1MHz"
NO3Y,-108.20606,36.72815,"Farmington",NO3Y,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.85,,NFM,Public,AMATEUR,,,"offset=-1MHz"
KF7FW,-107.95153,45.991131,"Pompey's",KF7FW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Pillar,,NFM,Public,AMATEUR,,,"offset=53.29MHz"
K5WPH,-106.486122,31.75853,"El",K5WPH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Paso,,NFM,Public,AMATEUR,,,"offset=53.55MHz"
KA5BYL,-105.96022,32.89925,"Alamogordo",KA5BYL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.41,100,NFM,Public,AMATEUR,,,"offset=-1MHz"
WB5IUZ,-105.96022,32.89925,"Albuquerque",WB5IUZ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,51.7,156.7,NFM,Public,AMATEUR,,,"offset=-0.5MHz"
K0SNO,-105.51969,39.74287,"Idaho",K0SNO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Springs,107.2,NFM,Public,AMATEUR,,,"offset=53.15MHz"
N9PGQ,-105.25529,35.94503,"La",N9PGQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Cueva,107.2,NFM,Public,AMATEUR,,,"offset=53.2MHz"
KE0JM,-105.23812,38.44065,"Canon",KE0JM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,100,NFM,Public,AMATEUR,,,"offset=53.03MHz"
AB0PC,-104.99226,39.74004,"Denver",AB0PC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.05,100,NFM,Public,AMATEUR,,,"offset=-1MHz"
KB0VJJ,-104.99226,39.74004,"Denver",KB0VJJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.11,123,NFM,Public,AMATEUR,,,"offset=-1.7MHz"
WB6GHA,-103.77205,44.35129,"Lead",WB6GHA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,52.96,146.2,NFM,Public,AMATEUR,,,"offset=-0.9MHz"
WB5RCD,-102.076729,31.997471,"Midland",WB5RCD,communications_transponder,,http://www.poi-factory.com/node/2227,,,,53.11,,NFM,Public,AMATEUR,,,"offset=-1MHz"
